mov, 1204
sub, 277
cmp, 172
push, 155
imul, 152
add, 131
lea, 126
inc, 52
jmp, 42
stos, 40
jle, 37
jns, 33
pop, 31
cdq, 30
idiv, 30
ret, 18
call, 17
js, 11
movs, 8
jge, 5
leave, 4
