mov, 670
cmp, 226
jge, 100
add, 95
push, 88
lea, 85
inc, 84
sub, 62
jmp, 46
dec, 25
shl, 24
ret, 20
call, 19
leave, 19
shr, 18
jg, 13
div, 12
imul, 12
movs, 7
sar, 6
pop, 5
