mov, 2798
push, 2165
sub, 1250
add, 975
call, 764
pop, 382
cmp, 270
lea, 246
je, 123
jmp, 75
test, 70
xor, 68
sar, 63
shl, 40
ret, 35
jge, 29
setb, 14
jae, 14
setne, 14
ja, 7
jle, 6
imul, 5
mul, 2
div, 1
shr, 1
