mov, 25
add, 9
push, 6
cmp, 6
sub, 5
lea, 5
jmp, 4
call, 4
ldcw, 4
ild, 3
jge, 2
ret, 2
movzx, 2
test, 2
je, 2
stp, 2
nstcw, 2
istp, 2
pop, 1
setl, 1
jl, 1
sete, 1
jne, 1
leave, 1
addp, 1
