mov, 97
add, 25
sub, 17
jmp, 14
sa, 13
lea, 12
push, 10
cmp, 6
div, 5
mul, 4
cdq, 4
ret, 3
call, 3
pop, 3
leave, 2
xor, 2
nop, 2
test, 1
