mov, 150
push, 46
sub, 35
add, 25
imul, 20
lea, 13
cmp, 9
pop, 7
call, 6
jmp, 5
cdq, 4
idiv, 4
ret, 4
jns, 4
xor, 2
jle, 2
js, 2
nop, 2
je, 1
leave, 1
jge, 1
