mov, 97
push, 43
ld, 30
st, 29
sub, 26
call, 22
add, 20
lea, 17
ret, 11
xor, 10
leave, 9
je, 5
nop, 4
pop, 2
mul, 2
subr, 2
ld1, 1
xch, 1
