mov, 359
push, 239
sub, 142
add, 128
call, 99
ret, 57
lea, 47
leave, 38
pop, 28
nop, 23
cmp, 19
je, 16
jmp, 11
sal, 11
xor, 8
inc, 6
sar, 6
imul, 5
jge, 4
test, 4
mul, 2
dec, 2
setb, 2
jnb, 2
neg, 2
jle, 1
div, 1
shr, 1
setne, 1
ja, 1
