mov, 359
push, 239
sub, 142
add, 128
call, 99
ret, 57
lea, 47
leave, 38
jmp, 35
pop, 28
nop, 23
cmp, 19
sa, 18
xor, 8
mul, 7
inc, 6
test, 4
set, 3
dec, 2
neg, 2
div, 1
