mov, 1505
push, 1051
sub, 599
add, 537
call, 398
pop, 179
lea, 162
xor, 116
je, 82
test, 82
jmp, 55
cmp, 49
ret, 46
shl, 31
setb, 10
setne, 10
movzx, 6
jle, 5
sete, 5
ja, 1
