mov, 2250
push, 1459
sub, 744
add, 613
call, 496
pop, 313
lea, 296
cmp, 217
je, 130
test, 122
xor, 85
jmp, 68
shl, 45
movzx, 39
ret, 35
jl, 31
sar, 25
jle, 12
setne, 9
setb, 7
jae, 6
jge, 5
ja, 3
setg, 2
bsr, 1
sete, 1
jne, 1
