mov, 39
fst, 32
push, 23
fld, 22
lea, 14
call, 10
add, 10
xor, 9
sub, 9
pop, 7
cmp, 4
je, 4
jmp, 4
fild, 3
fadd, 3
fsub, 3
jne, 2
fucomi, 2
test, 2
setnp, 1
cmovne, 1
imul, 1
fdivr, 1
fmul, 1
